transaction_id,card_id,transaction_date,amount,merchant_category,transaction_type
txn_card_17_3_25,card_17,2025-10-06,2000,rent,in_store
txn_card_17_3_26,card_17,2025-10-31,200,food_delivery,online
txn_card_17_4_0,card_17,2025-09-28,2000,utilities,in_store
txn_card_17_4_1,card_17,2025-09-08,1000,travel,in_store
txn_card_17_4_2,card_17,2025-09-05,200,rent,in_store
txn_card_17_4_3,card_17,2025-09-05,200,travel,online
txn_card_17_4_4,card_17,2025-09-29,2000,travel,in_store
txn_card_17_4_5,card_17,2025-09-13,100,groceries,in_store
txn_card_17_4_6,card_17,2025-09-22,100,utilities,in_store
txn_card_17_4_7,card_17,2025-09-27,2000,rent,in_store
txn_card_17_4_8,card_17,2025-10-01,1000,utilities,in_store
txn_card_17_4_9,card_17,2025-09-12,500,utilities,online
txn_card_17_4_10,card_17,2025-10-03,500,food_delivery,online
txn_card_17_4_11,card_17,2025-09-30,500,groceries,in_store
txn_card_17_4_12,card_17,2025-09-08,100,food_delivery,in_store
txn_card_17_4_13,card_17,2025-09-07,500,shopping,online
txn_card_17_4_14,card_17,2025-09-18,1000,entertainment,online
txn_card_17_4_15,card_17,2025-09-09,500,groceries,online
txn_card_17_4_16,card_17,2025-09-13,500,shopping,online
txn_card_17_4_17,card_17,2025-09-18,100,shopping,in_store
txn_card_17_4_18,card_17,2025-09-06,5000,rent,online
txn_card_17_4_19,card_17,2025-10-02,2000,groceries,online
txn_card_17_4_20,card_17,2025-09-13,2000,travel,in_store
txn_card_17_4_21,card_17,2025-09-13,100,shopping,in_store
txn_card_17_4_22,card_17,2025-09-07,2000,utilities,in_store
txn_card_17_4_23,card_17,2025-09-24,500,groceries,online
txn_card_17_4_24,card_17,2025-09-04,1000,rent,online
txn_card_17_4_25,card_17,2025-09-04,100,entertainment,online
txn_card_17_4_26,card_17,2025-09-15,1000,utilities,online
txn_card_17_4_27,card_17,2025-10-03,200,utilities,online
txn_card_17_4_28,card_17,2025-09-09,500,utilities,online
txn_card_17_4_29,card_17,2025-10-02,1000,fuel,online
txn_card_17_4_30,card_17,2025-09-28,100,groceries,in_store
txn_card_17_4_31,card_17,2025-09-11,1000,entertainment,online
txn_card_17_4_32,card_17,2025-09-04,2000,food_delivery,in_store
txn_card_17_4_33,card_17,2025-09-13,200,groceries,in_store
txn_card_17_4_34,card_17,2025-09-08,200,groceries,in_store
txn_card_17_4_35,card_17,2025-09-20,200,entertainment,in_store
txn_card_17_4_36,card_17,2025-09-08,500,fuel,online
txn_card_17_5_0,card_17,2025-08-27,500,rent,online
txn_card_17_5_1,card_17,2025-08-25,2000,rent,in_store
txn_card_17_5_2,card_17,2025-08-06,200,utilities,online
txn_card_17_5_3,card_17,2025-08-23,200,travel,online
txn_card_17_5_4,card_17,2025-08-16,100,shopping,online
txn_card_17_5_5,card_17,2025-08-13,200,travel,online
txn_card_17_5_6,card_17,2025-08-12,1000,rent,online
txn_card_17_5_7,card_17,2025-08-12,500,shopping,in_store
txn_card_17_5_8,card_17,2025-09-02,500,shopping,online
txn_card_17_5_9,card_17,2025-08-23,5000,travel,in_store
txn_card_17_5_10,card_17,2025-09-03,100,utilities,online
txn_card_17_5_11,card_17,2025-08-24,100,shopping,online
txn_card_17_5_12,card_17,2025-08-10,200,entertainment,in_store
txn_card_17_5_13,card_17,2025-08-07,100,fuel,in_store
txn_card_17_5_14,card_17,2025-08-20,500,groceries,online
txn_card_17_5_15,card_17,2025-08-09,200,utilities,in_store
txn_card_17_5_16,card_17,2025-08-16,200,food_delivery,in_store
txn_card_17_5_17,card_17,2025-08-09,100,entertainment,online
txn_card_17_5_18,card_17,2025-08-23,500,rent,online
txn_card_17_5_19,card_17,2025-09-03,500,groceries,online
txn_card_17_5_20,card_17,2025-08-30,500,groceries,in_store
txn_card_17_5_21,card_17,2025-08-28,1000,fuel,in_store
txn_card_17_5_22,card_17,2025-08-10,200,entertainment,online
txn_card_17_5_23,card_17,2025-08-30,500,fuel,in_store
txn_card_17_5_24,card_17,2025-08-10,2000,groceries,online
txn_card_17_5_25,card_17,2025-08-18,100,food_delivery,online
txn_card_17_5_26,card_17,2025-08-13,200,travel,in_store
txn_card_17_5_27,card_17,2025-08-13,100,utilities,in_store
txn_card_17_5_28,card_17,2025-08-19,200,food_delivery,in_store
txn_card_17_5_29,card_17,2025-08-09,2000,entertainment,online
txn_card_18_0_0,card_18,2026-01-18,100,shopping,online
txn_card_18_0_1,card_18,2026-01-13,100,fuel,online
txn_card_18_0_2,card_18,2026-01-23,500,groceries,online
txn_card_18_0_3,card_18,2026-01-17,500,fuel,in_store
txn_card_18_0_4,card_18,2026-01-25,200,utilities,in_store
txn_card_18_0_5,card_18,2026-01-11,500,entertainment,in_store
txn_card_18_0_6,card_18,2026-01-23,200,groceries,online
txn_card_18_0_7,card_18,2026-01-20,100,utilities,in_store
txn_card_18_0_8,card_18,2026-01-23,200,food_delivery,in_store
txn_card_18_0_9,card_18,2026-01-16,500,fuel,online
txn_card_18_0_10,card_18,2026-01-10,1000,travel,online
txn_card_18_0_11,card_18,2026-01-17,100,food_delivery,online
txn_card_18_0_12,card_18,2026-01-07,500,entertainment,online
txn_card_18_1_0,card_18,2025-12-26,2000,utilities,in_store
txn_card_18_1_1,card_18,2025-12-07,500,travel,in_store
txn_card_18_1_2,card_18,2025-12-07,2000,rent,online
txn_card_18_1_3,card_18,2025-12-31,100,food_delivery,in_store
txn_card_18_1_4,card_18,2025-12-14,1000,fuel,online
txn_card_18_1_5,card_18,2025-12-25,200,groceries,online
txn_card_18_1_6,card_18,2025-12-23,200,travel,online
txn_card_18_1_7,card_18,2025-12-19,200,fuel,in_store
txn_card_18_1_8,card_18,2025-12-08,500,shopping,online
txn_card_18_1_9,card_18,2025-12-15,1000,travel,online
txn_card_18_1_10,card_18,2025-12-17,200,rent,in_store
txn_card_18_1_11,card_18,2025-12-09,1000,entertainment,online
txn_card_18_1_12,card_18,2025-12-17,500,food_delivery,in_store
txn_card_18_1_13,card_18,2025-12-20,500,travel,online
txn_card_18_1_14,card_18,2025-12-07,500,food_delivery,online
txn_card_18_1_15,card_18,2025-12-29,200,travel,online
txn_card_18_1_16,card_18,2025-12-23,200,travel,in_store
txn_card_18_1_17,card_18,2025-12-19,5000,groceries,in_store
txn_card_18_1_18,card_18,2025-12-26,100,shopping,in_store
txn_card_18_1_19,card_18,2025-12-03,200,rent,in_store
txn_card_18_1_20,card_18,2025-12-07,100,food_delivery,online
txn_card_18_1_21,card_18,2025-12-14,200,travel,in_store
txn_card_18_1_22,card_18,2025-12-25,200,entertainment,online
txn_card_18_1_23,card_18,2025-12-24,2000,shopping,online
txn_card_18_1_24,card_18,2025-12-28,1000,shopping,online
txn_card_18_1_25,card_18,2025-12-25,2000,entertainment,online
txn_card_18_1_26,card_18,2025-12-17,200,shopping,in_store
txn_card_18_1_27,card_18,2025-12-16,100,travel,in_store
txn_card_18_1_28,card_18,2025-12-08,500,food_delivery,online
txn_card_18_1_29,card_18,2025-12-09,500,fuel,online
txn_card_18_1_30,card_18,2025-12-24,200,entertainment,online
txn_card_18_1_31,card_18,2025-12-10,200,fuel,online
txn_card_18_1_32,card_18,2025-12-11,1000,shopping,in_store
txn_card_18_1_33,card_18,2025-12-03,200,travel,online
txn_card_18_1_34,card_18,2025-12-04,1000,rent,online
txn_card_18_1_35,card_18,2025-12-22,200,groceries,online
txn_card_18_1_36,card_18,2025-12-16,100,food_delivery,in_store
txn_card_18_1_37,card_18,2025-12-07,500,fuel,online
txn_card_18_1_38,card_18,2025-12-11,1000,groceries,in_store
txn_card_18_1_39,card_18,2025-12-23,500,food_delivery,in_store
txn_card_18_1_40,card_18,2025-12-20,100,food_delivery,online
txn_card_18_1_41,card_18,2025-12-11,1000,rent,online
txn_card_18_1_42,card_18,2025-12-05,1000,travel,online
txn_card_18_1_43,card_18,2025-12-05,200,food_delivery,in_store
txn_card_18_1_44,card_18,2025-12-31,200,utilities,online
txn_card_18_1_45,card_18,2025-12-10,100,fuel,in_store
txn_card_18_1_46,card_18,2025-12-29,2000,fuel,online
txn_card_18_1_47,card_18,2025-12-24,1000,rent,online
txn_card_18_1_48,card_18,2025-12-03,100,utilities,online
txn_card_18_1_49,card_18,2025-12-23,500,entertainment,online
txn_card_18_1_50,card_18,2025-12-19,5000,shopping,online
txn_card_18_1_51,card_18,2025-12-10,100,shopping,online
txn_card_18_1_52,card_18,2025-12-09,1000,travel,online
txn_card_18_1_53,card_18,2025-12-12,200,shopping,online
txn_card_18_1_54,card_18,2025-12-05,200,shopping,online
txn_card_18_1_55,card_18,2025-12-16,5000,entertainment,online
txn_card_18_1_56,card_18,2025-12-10,2000,travel,online
txn_card_18_1_57,card_18,2025-12-07,200,utilities,online
txn_card_18_1_58,card_18,2025-12-16,1000,entertainment,in_store
txn_card_18_2_0,card_18,2025-11-14,200,rent,in_store
txn_card_18_2_1,card_18,2025-11-20,100,fuel,online
txn_card_18_2_2,card_18,2025-11-26,200,groceries,in_store
txn_card_18_2_3,card_18,2025-11-04,100,utilities,online
txn_card_18_2_4,card_18,2025-11-15,500,travel,in_store
txn_card_18_2_5,card_18,2025-11-25,1000,rent,online
txn_card_18_2_6,card_18,2025-12-01,500,groceries,in_store
txn_card_18_2_7,card_18,2025-11-10,2000,travel,online
txn_card_18_2_8,card_18,2025-11-17,500,entertainment,online
txn_card_18_2_9,card_18,2025-11-11,500,utilities,online
txn_card_18_2_10,card_18,2025-11-28,200,food_delivery,in_store
txn_card_18_2_11,card_18,2025-11-03,200,food_delivery,in_store
txn_card_18_2_12,card_18,2025-11-11,200,fuel,online
txn_card_18_2_13,card_18,2025-11-05,1000,fuel,online
txn_card_18_2_14,card_18,2025-11-29,500,fuel,online
txn_card_18_2_15,card_18,2025-11-10,100,utilities,in_store
txn_card_18_2_16,card_18,2025-12-01,500,utilities,online
txn_card_18_2_17,card_18,2025-11-11,5000,fuel,in_store
txn_card_18_2_18,card_18,2025-11-03,500,shopping,online
txn_card_18_2_19,card_18,2025-11-18,2000,entertainment,online
txn_card_18_2_20,card_18,2025-11-24,500,fuel,in_store
txn_card_18_2_21,card_18,2025-11-19,500,food_delivery,in_store
txn_card_18_2_22,card_18,2025-11-09,200,rent,online
txn_card_18_2_23,card_18,2025-11-20,100,food_delivery,online
txn_card_18_2_24,card_18,2025-11-11,200,food_delivery,in_store
txn_card_18_2_25,card_18,2025-11-22,200,utilities,in_store
txn_card_18_2_26,card_18,2025-11-03,200,utilities,online
txn_card_18_3_0,card_18,2025-10-12,200,shopping,online
txn_card_18_3_1,card_18,2025-10-26,200,fuel,online
txn_card_18_3_2,card_18,2025-10-19,200,utilities,online
txn_card_18_3_3,card_18,2025-11-01,1000,utilities,in_store
txn_card_18_3_4,card_18,2025-10-23,200,groceries,in_store
txn_card_18_3_5,card_18,2025-10-09,500,groceries,in_store
txn_card_18_3_6,card_18,2025-10-31,200,entertainment,online
txn_card_18_3_7,card_18,2025-10-07,200,utilities,online
txn_card_18_3_8,card_18,2025-11-02,1000,entertainment,in_store
txn_card_18_3_9,card_18,2025-11-01,200,fuel,in_store
txn_card_18_3_10,card_18,2025-10-14,500,utilities,in_store
txn_card_18_3_11,card_18,2025-10-22,200,travel,online
txn_card_18_3_12,card_18,2025-10-24,200,rent,online
txn_card_18_3_13,card_18,2025-10-18,200,travel,online
txn_card_18_3_14,card_18,2025-10-29,2000,groceries,online
txn_card_18_3_15,card_18,2025-10-30,200,rent,online
txn_card_18_3_16,card_18,2025-10-05,2000,rent,online
txn_card_18_3_17,card_18,2025-10-17,500,shopping,in_store
txn_card_18_3_18,card_18,2025-11-01,1000,groceries,online
txn_card_18_3_19,card_18,2025-10-26,100,food_delivery,in_store
txn_card_18_3_20,card_18,2025-10-21,500,fuel,online
txn_card_18_3_21,card_18,2025-10-14,1000,shopping,in_store
txn_card_18_3_22,card_18,2025-10-20,5000,utilities,online
txn_card_18_3_23,card_18,2025-10-16,100,food_delivery,online
txn_card_18_3_24,card_18,2025-10-13,2000,fuel,online
txn_card_18_3_25,card_18,2025-10-27,1000,fuel,online
txn_card_18_3_26,card_18,2025-10-10,1000,shopping,online
txn_card_18_3_27,card_18,2025-10-23,200,food_delivery,online
txn_card_18_3_28,card_18,2025-10-07,500,groceries,online
txn_card_18_3_29,card_18,2025-10-26,1000,entertainment,online
txn_card_18_3_30,card_18,2025-10-19,500,shopping,online
txn_card_18_3_31,card_18,2025-10-24,500,food_delivery,in_store
txn_card_18_3_32,card_18,2025-10-28,200,entertainment,in_store
txn_card_18_3_33,card_18,2025-10-25,100,rent,online
txn_card_18_3_34,card_18,2025-10-06,500,shopping,online
txn_card_18_3_35,card_18,2025-10-24,1000,shopping,online
txn_card_18_3_36,card_18,2025-10-27,200,utilities,in_store
txn_card_18_3_37,card_18,2025-10-06,100,entertainment,in_store
txn_card_18_3_38,card_18,2025-10-23,200,rent,online
txn_card_18_3_39,card_18,2025-11-02,100,shopping,in_store
txn_card_18_3_40,card_18,2025-10-06,500,shopping,online
txn_card_18_4_0,card_18,2025-09-30,500,entertainment,in_store
txn_card_18_4_1,card_18,2025-09-25,200,groceries,in_store
txn_card_18_4_2,card_18,2025-09-07,200,fuel,online
txn_card_18_4_3,card_18,2025-09-18,200,entertainment,online
txn_card_18_4_4,card_18,2025-09-11,200,rent,in_store
txn_card_18_4_5,card_18,2025-09-16,2000,groceries,online
txn_card_18_4_6,card_18,2025-09-25,100,travel,online
txn_card_18_4_7,card_18,2025-09-09,2000,fuel,online
txn_card_18_4_8,card_18,2025-09-28,200,travel,in_store
txn_card_18_4_9,card_18,2025-09-25,100,fuel,in_store
txn_card_18_4_10,card_18,2025-09-26,500,shopping,online
txn_card_18_4_11,card_18,2025-09-27,100,shopping,online
txn_card_18_4_12,card_18,2025-09-13,1000,food_delivery,online
txn_card_18_4_13,card_18,2025-10-01,200,fuel,online
txn_card_18_4_14,card_18,2025-09-19,1000,rent,in_store
txn_card_18_4_15,card_18,2025-10-03,200,utilities,in_store
txn_card_18_4_16,card_18,2025-10-01,500,groceries,online
txn_card_18_4_17,card_18,2025-09-11,1000,food_delivery,in_store
txn_card_18_4_18,card_18,2025-09-17,200,shopping,online
txn_card_18_4_19,card_18,2025-09-13,200,utilities,online
txn_card_18_4_20,card_18,2025-09-28,200,travel,online
txn_card_18_4_21,card_18,2025-09-19,100,utilities,online
txn_card_18_4_22,card_18,2025-10-02,5000,fuel,online
txn_card_18_4_23,card_18,2025-09-12,200,utilities,online
txn_card_18_4_24,card_18,2025-10-01,500,groceries,online
txn_card_18_4_25,card_18,2025-10-01,200,rent,in_store
txn_card_18_4_26,card_18,2025-09-20,500,entertainment,online
txn_card_18_4_27,card_18,2025-09-16,100,groceries,in_store
txn_card_18_4_28,card_18,2025-09-19,100,travel,online
txn_card_18_4_29,card_18,2025-09-30,500,fuel,online
txn_card_18_4_30,card_18,2025-10-02,100,fuel,online
txn_card_18_4_31,card_18,2025-10-03,200,entertainment,in_store
txn_card_18_4_32,card_18,2025-09-09,100,groceries,online
txn_card_18_4_33,card_18,2025-10-03,500,groceries,online
txn_card_18_4_34,card_18,2025-09-08,1000,fuel,in_store
txn_card_18_4_35,card_18,2025-09-26,200,shopping,online
txn_card_18_4_36,card_18,2025-09-26,2000,travel,online
txn_card_18_4_37,card_18,2025-09-06,500,travel,online
txn_card_18_4_38,card_18,2025-09-26,100,fuel,online
txn_card_18_4_39,card_18,2025-09-07,5000,shopping,online
txn_card_18_4_40,card_18,2025-09-05,2000,groceries,online
txn_card_18_4_41,card_18,2025-09-05,200,groceries,online
txn_card_18_4_42,card_18,2025-09-28,100,fuel,online
txn_card_18_4_43,card_18,2025-09-08,200,fuel,in_store
txn_card_18_4_44,card_18,2025-10-01,500,fuel,online
txn_card_18_5_0,card_18,2025-08-31,100,travel,online
txn_card_18_5_1,card_18,2025-08-11,200,entertainment,in_store
txn_card_18_5_2,card_18,2025-08-22,200,utilities,online
txn_card_18_5_3,card_18,2025-08-24,500,food_delivery,in_store
txn_card_18_5_4,card_18,2025-08-31,1000,groceries,online
txn_card_18_5_5,card_18,2025-08-23,5000,food_delivery,online
txn_card_18_5_6,card_18,2025-08-26,2000,shopping,online
txn_card_18_5_7,card_18,2025-08-21,500,entertainment,online
txn_card_18_5_8,card_18,2025-08-25,200,shopping,in_store
txn_card_18_5_9,card_18,2025-08-20,1000,shopping,online
txn_card_18_5_10,card_18,2025-08-06,500,entertainment,online
txn_card_18_5_11,card_18,2025-08-15,500,rent,in_store
txn_card_18_5_12,card_18,2025-08-29,500,groceries,in_store
txn_card_18_5_13,card_18,2025-08-31,100,groceries,online
txn_card_18_5_14,card_18,2025-08-20,100,travel,online
txn_card_18_5_15,card_18,2025-08-23,5000,fuel,online
txn_card_18_5_16,card_18,2025-08-24,500,fuel,online
txn_card_18_5_17,card_18,2025-08-27,200,groceries,in_store
txn_card_18_5_18,card_18,2025-09-01,1000,entertainment,in_store
txn_card_18_5_19,card_18,2025-08-05,1000,food_delivery,online
txn_card_18_5_20,card_18,2025-08-16,200,groceries,online
txn_card_18_5_21,card_18,2025-08-18,1000,rent,online
txn_card_18_5_22,card_18,2025-08-16,1000,rent,online
txn_card_18_5_23,card_18,2025-08-30,5000,groceries,online
txn_card_18_5_24,card_18,2025-09-03,200,travel,in_store
txn_card_18_5_25,card_18,2025-08-08,500,entertainment,in_store
txn_card_18_5_26,card_18,2025-09-02,1000,rent,online
txn_card_18_5_27,card_18,2025-08-31,200,travel,online
txn_card_18_5_28,card_18,2025-08-20,500,shopping,online
txn_card_18_5_29,card_18,2025-08-12,200,shopping,in_store
txn_card_18_5_30,card_18,2025-08-08,100,utilities,in_store
txn_card_18_5_31,card_18,2025-08-08,2000,shopping,in_store
txn_card_18_5_32,card_18,2025-08-09,100,food_delivery,in_store
txn_card_18_5_33,card_18,2025-08-11,2000,shopping,online
txn_card_18_5_34,card_18,2025-08-22,500,fuel,in_store
txn_card_18_5_35,card_18,2025-08-11,1000,shopping,online
txn_card_19_0_0,card_19,2026-01-15,100,groceries,online
txn_card_19_0_1,card_19,2026-01-11,500,travel,online
txn_card_19_0_2,card_19,2026-01-26,5000,food_delivery,in_store
txn_card_19_0_3,card_19,2026-01-16,1000,travel,in_store
txn_card_19_0_4,card_19,2026-01-09,200,food_delivery,online
txn_card_19_0_5,card_19,2026-01-14,1000,shopping,in_store
txn_card_19_0_6,card_19,2026-01-25,500,utilities,in_store
txn_card_19_0_7,card_19,2026-01-31,1000,entertainment,in_store
txn_card_19_0_8,card_19,2026-01-03,1000,entertainment,online
txn_card_19_0_9,card_19,2026-01-25,100,utilities,in_store
txn_card_19_1_0,card_19,2025-12-04,1000,fuel,in_store
txn_card_19_1_1,card_19,2025-12-05,500,fuel,in_store
txn_card_19_1_2,card_19,2025-12-27,200,rent,in_store
txn_card_19_1_3,card_19,2025-12-17,200,fuel,in_store
txn_card_19_1_4,card_19,2025-12-28,500,utilities,online
txn_card_19_1_5,card_19,2025-12-09,100,groceries,online
txn_card_19_1_6,card_19,2025-12-03,5000,groceries,online
txn_card_19_1_7,card_19,2025-12-04,500,food_delivery,online
txn_card_19_1_8,card_19,2025-12-27,500,groceries,online
txn_card_19_1_9,card_19,2025-12-15,100,utilities,online
txn_card_19_1_10,card_19,2025-12-09,100,food_delivery,in_store
txn_card_19_1_11,card_19,2025-12-07,500,utilities,online
txn_card_19_1_12,card_19,2025-12-21,1000,utilities,in_store
txn_card_19_1_13,card_19,2025-12-17,200,travel,online
txn_card_19_1_14,card_19,2025-12-31,500,utilities,in_store
txn_card_19_1_15,card_19,2026-01-01,2000,utilities,online
txn_card_19_1_16,card_19,2025-12-07,5000,utilities,online
txn_card_19_1_17,card_19,2026-01-01,1000,shopping,online
txn_card_19_1_18,card_19,2026-01-01,5000,travel,in_store
txn_card_19_1_19,card_19,2025-12-19,200,shopping,online
txn_card_19_1_20,card_19,2025-12-26,500,groceries,online
txn_card_19_1_21,card_19,2025-12-26,500,entertainment,online
txn_card_19_1_22,card_19,2025-12-18,1000,fuel,online
txn_card_19_1_23,card_19,2025-12-12,500,travel,online
txn_card_19_1_24,card_19,2025-12-29,200,entertainment,in_store
txn_card_19_1_25,card_19,2025-12-22,1000,food_delivery,online
txn_card_19_1_26,card_19,2025-12-16,500,entertainment,online
txn_card_19_1_27,card_19,2025-12-18,100,food_delivery,online
txn_card_19_1_28,card_19,2025-12-23,1000,utilities,online
txn_card_19_1_29,card_19,2025-12-12,5000,food_delivery,online
txn_card_19_1_30,card_19,2025-12-14,5000,entertainment,online
txn_card_19_1_31,card_19,2025-12-03,100,food_delivery,in_store
txn_card_19_1_32,card_19,2025-12-14,2000,food_delivery,in_store
txn_card_19_1_33,card_19,2025-12-23,1000,groceries,in_store
txn_card_19_1_34,card_19,2025-12-27,500,rent,online
txn_card_19_1_35,card_19,2025-12-04,200,entertainment,in_store
txn_card_19_1_36,card_19,2025-12-23,200,entertainment,online
txn_card_19_1_37,card_19,2025-12-22,500,travel,online
txn_card_19_2_0,card_19,2025-11-25,200,entertainment,online
txn_card_19_2_1,card_19,2025-11-30,2000,entertainment,in_store
txn_card_19_2_2,card_19,2025-11-17,5000,entertainment,online
txn_card_19_2_3,card_19,2025-11-09,100,food_delivery,in_store
txn_card_19_2_4,card_19,2025-11-20,2000,groceries,online
txn_card_19_2_5,card_19,2025-11-22,100,entertainment,in_store
txn_card_19_2_6,card_19,2025-11-28,500,groceries,online
txn_card_19_2_7,card_19,2025-11-12,2000,entertainment,in_store
txn_card_19_2_8,card_19,2025-11-15,5000,travel,in_store
txn_card_19_2_9,card_19,2025-11-28,1000,groceries,online
txn_card_19_2_10,card_19,2025-11-11,100,rent,in_store
txn_card_19_2_11,card_19,2025-11-04,100,food_delivery,in_store
txn_card_19_2_12,card_19,2025-11-18,2000,entertainment,online
txn_card_19_2_13,card_19,2025-11-08,100,utilities,online
txn_card_19_2_14,card_19,2025-11-13,500,fuel,online
txn_card_19_2_15,card_19,2025-12-02,100,utilities,online
txn_card_19_2_16,card_19,2025-11-29,100,rent,online
txn_card_19_2_17,card_19,2025-11-05,1000,shopping,online
txn_card_19_2_18,card_19,2025-11-04,500,shopping,in_store
txn_card_19_2_19,card_19,2025-11-13,100,travel,online
txn_card_19_2_20,card_19,2025-11-06,5000,rent,in_store
txn_card_19_2_21,card_19,2025-11-23,100,food_delivery,online
txn_card_19_2_22,card_19,2025-11-09,2000,utilities,in_store
txn_card_19_2_23,card_19,2025-11-25,200,utilities,online
txn_card_19_2_24,card_19,2025-11-28,100,travel,in_store
txn_card_19_2_25,card_19,2025-11-07,200,rent,in_store
txn_card_19_2_26,card_19,2025-11-21,100,rent,online
txn_card_19_2_27,card_19,2025-11-20,500,shopping,online
txn_card_19_2_28,card_19,2025-11-20,100,travel,online
txn_card_19_2_29,card_19,2025-11-21,500,shopping,in_store
txn_card_19_2_30,card_19,2025-11-26,500,food_delivery,online
txn_card_19_2_31,card_19,2025-11-10,100,groceries,in_store
txn_card_19_2_32,card_19,2025-11-25,200,food_delivery,online
txn_card_19_2_33,card_19,2025-12-01,100,groceries,online
txn_card_19_2_34,card_19,2025-11-12,200,entertainment,online
txn_card_19_2_35,card_19,2025-11-08,1000,fuel,in_store
txn_card_19_2_36,card_19,2025-11-20,2000,entertainment,online
txn_card_19_3_0,card_19,2025-10-20,1000,shopping,online
txn_card_19_3_1,card_19,2025-10-21,200,groceries,online
txn_card_19_3_2,card_19,2025-10-05,200,utilities,online
txn_card_19_3_3,card_19,2025-11-02,200,entertainment,in_store
txn_card_19_3_4,card_19,2025-10-23,1000,utilities,online
txn_card_19_3_5,card_19,2025-10-10,2000,fuel,online
txn_card_19_3_6,card_19,2025-10-27,1000,fuel,in_store
txn_card_19_3_7,card_19,2025-10-30,2000,rent,online
txn_card_19_3_8,card_19,2025-11-02,100,shopping,online
txn_card_19_3_9,card_19,2025-10-06,200,rent,in_store
txn_card_19_3_10,card_19,2025-10-24,200,travel,in_store
txn_card_19_3_11,card_19,2025-10-07,200,fuel,online
txn_card_19_3_12,card_19,2025-10-30,1000,rent,in_store
txn_card_19_3_13,card_19,2025-10-13,1000,fuel,in_store
txn_card_19_3_14,card_19,2025-10-08,500,utilities,in_store
txn_card_19_3_15,card_19,2025-10-24,200,rent,in_store
txn_card_19_3_16,card_19,2025-10-29,5000,food_delivery,online
txn_card_19_3_17,card_19,2025-10-09,200,entertainment,in_store
txn_card_19_3_18,card_19,2025-10-18,500,rent,online
txn_card_19_4_0,card_19,2025-09-18,500,shopping,online
txn_card_19_4_1,card_19,2025-09-21,500,fuel,in_store
txn_card_19_4_2,card_19,2025-09-06,200,travel,online
txn_card_19_4_3,card_19,2025-09-16,200,travel,in_store
txn_card_19_4_4,card_19,2025-09-28,200,fuel,online
txn_card_19_4_5,card_19,2025-09-27,200,food_delivery,in_store
txn_card_19_4_6,card_19,2025-09-29,100,utilities,online
txn_card_19_4_7,card_19,2025-09-26,500,food_delivery,online
txn_card_19_4_8,card_19,2025-09-24,2000,rent,in_store
txn_card_19_4_9,card_19,2025-09-08,100,rent,in_store
txn_card_19_4_10,card_19,2025-09-26,500,utilities,online
txn_card_19_4_11,card_19,2025-09-08,500,fuel,online
txn_card_19_4_12,card_19,2025-09-25,500,utilities,in_store
txn_card_19_4_13,card_19,2025-09-11,1000,shopping,online
txn_card_19_4_14,card_19,2025-09-16,500,food_delivery,online
txn_card_19_4_15,card_19,2025-09-16,100,utilities,in_store
txn_card_19_4_16,card_19,2025-09-20,100,entertainment,in_store
txn_card_19_4_17,card_19,2025-09-22,200,shopping,online
txn_card_19_4_18,card_19,2025-09-29,5000,rent,in_store
txn_card_19_4_19,card_19,2025-09-13,200,fuel,online
txn_card_19_4_20,card_19,2025-09-29,100,groceries,online
txn_card_19_4_21,card_19,2025-09-18,100,fuel,online
txn_card_19_4_22,card_19,2025-09-27,1000,shopping,online
txn_card_19_4_23,card_19,2025-10-01,100,groceries,in_store
txn_card_19_4_24,card_19,2025-09-12,500,groceries,online
txn_card_19_4_25,card_19,2025-09-24,200,entertainment,online
txn_card_19_4_26,card_19,2025-09-07,1000,travel,online
txn_card_19_4_27,card_19,2025-09-05,5000,fuel,in_store
txn_card_19_4_28,card_19,2025-09-19,2000,groceries,online
txn_card_19_4_29,card_19,2025-10-02,100,travel,online
txn_card_19_4_30,card_19,2025-09-10,200,food_delivery,in_store
txn_card_19_4_31,card_19,2025-09-06,1000,shopping,online
txn_card_19_4_32,card_19,2025-10-03,1000,food_delivery,online
txn_card_19_4_33,card_19,2025-09-25,500,shopping,online
txn_card_19_4_34,card_19,2025-09-28,5000,entertainment,online
txn_card_19_4_35,card_19,2025-09-06,100,utilities,online
txn_card_19_4_36,card_19,2025-09-04,100,fuel,in_store
txn_card_19_5_0,card_19,2025-08-12,500,fuel,online
txn_card_19_5_1,card_19,2025-08-25,5000,shopping,online
txn_card_19_5_2,card_19,2025-08-28,2000,shopping,in_store
txn_card_19_5_3,card_19,2025-08-15,2000,food_delivery,online
txn_card_19_5_4,card_19,2025-08-19,1000,utilities,online
txn_card_19_5_5,card_19,2025-08-11,200,food_delivery,in_store
txn_card_19_5_6,card_19,2025-08-29,200,travel,online
txn_card_19_5_7,card_19,2025-08-15,200,entertainment,in_store
txn_card_19_5_8,card_19,2025-08-14,200,food_delivery,in_store
txn_card_19_5_9,card_19,2025-08-21,500,rent,online
txn_card_19_5_10,card_19,2025-08-28,200,rent,online
txn_card_19_5_11,card_19,2025-08-19,200,travel,in_store
txn_card_19_5_12,card_19,2025-08-06,2000,food_delivery,in_store
txn_card_19_5_13,card_19,2025-08-08,500,fuel,in_store
txn_card_19_5_14,card_19,2025-08-14,2000,travel,online
txn_card_19_5_15,card_19,2025-08-09,500,entertainment,online
